BASKET_NUM                      ,HSHD_NUM        ,PURCHASE_,PRODUCT_NUM                     ,     SPEND,     UNITS,STORE_R,  WEEK_NUM,YEAR
00030502                        ,0151            ,23-APR-19,00550374                        ,      3.99,         1,EAST   ,        16,2019
00030508                        ,2507            ,23-APR-19,00072713                        ,       1.5,         1,WEST   ,        16,2019
00030508                        ,2507            ,23-APR-19,03959020                        ,      1.99,         1,WEST   ,        16,2019
00030509                        ,2507            ,23-APR-19,00008642                        ,       .77,         1,WEST   ,        16,2019
00030511                        ,3411            ,23-APR-19,00709999                        ,      5.37,         3,SOUTH  ,        16,2019
00030517                        ,4809            ,23-APR-19,01091213                        ,      1.89,         1,CENTRAL,        16,2019
00030517                        ,4809            ,23-APR-19,04931939                        ,      3.79,         1,CENTRAL,        16,2019
00030517                        ,4809            ,23-APR-19,00064977                        ,      3.99,         1,CENTRAL,        16,2019
00030518                        ,2442            ,23-APR-19,06442571                        ,       .99,         1,WEST   ,        16,2019
00030518                        ,2442            ,23-APR-19,05799836                        ,      3.96,         4,WEST   ,        16,2019
00030523                        ,0172            ,23-APR-19,00072569                        ,      1.25,         1,EAST   ,        16,2019
00030544                        ,3243            ,23-APR-19,00277417                        ,      1.67,         1,SOUTH  ,        16,2019
00030547                        ,2531            ,24-APR-19,05449932                        ,      3.49,         1,WEST   ,        16,2019
00030555                        ,1652            ,24-APR-19,01334420                        ,       7.3,         1,CENTRAL,        16,2019
00030577                        ,0605            ,23-APR-19,04010354                        ,         2,         4,CENTRAL,        16,2019
00030583                        ,2639            ,23-APR-19,00009255                        ,      1.82,         1,WEST   ,        16,2019
00030599                        ,2260            ,23-APR-19,01088284                        ,         6,         2,WEST   ,        16,2019
00030600                        ,1748            ,23-APR-19,04925340                        ,      2.89,         1,WEST   ,        16,2019
00030602                        ,3672            ,23-APR-19,00894250                        ,        .6,         1,EAST   ,        16,2019
00030604                        ,1082            ,23-APR-19,06761870                        ,      8.99,         1,EAST   ,        16,2019
00030611                        ,3418            ,23-APR-19,00086377                        ,      2.49,         1,SOUTH  ,        16,2019
00030611                        ,3418            ,23-APR-19,06790768                        ,      4.49,         1,SOUTH  ,        16,2019
00030619                        ,2512            ,23-APR-19,00063755                        ,      3.89,         1,WEST   ,        16,2019
00030639                        ,1261            ,24-APR-19,00008492                        ,      1.04,         1,CENTRAL,        16,2019
00030652                        ,2762            ,24-APR-19,00698485                        ,      2.99,         1,WEST   ,        16,2019
